"sec"   "mA"   "mV"
721.153   1.55658280849457   765.788696289063
721.251   1.51110661029816   765.826599121094
721.349   1.4537867307663   765.826599121094
721.448   1.41028439998627   765.712890625
721.546   1.40238869190216   765.750793457031
721.644   1.35888636112213   765.978698730469
721.743   1.34306955337524   765.788696289063
721.841   1.29956722259521   765.750793457031
721.939   1.29561936855316   765.788696289063
722.038   1.2540910243988   765.978698730469
722.136   1.23235249519348   765.712890625
722.234   1.2086147069931   766.016540527344
722.333   1.1849023103714   765.637084960938
722.431   1.17895519733429   765.940795898438
722.529   1.1473217010498   765.826599121094
722.628   1.13745200634003   765.637084960938
722.726   1.1236093044281   765.750793457031
722.824   1.10976648330688   766.016540527344
722.923   1.08802795410156   765.52294921875
723.021   1.08208084106445   765.788696289063
723.119   1.08605396747589   765.940795898438
723.218   1.0544205904007   765.902893066406
723.316   1.05044734477997   765.637084960938
723.414   1.03463065624237   765.940795898438
723.513   1.02476096153259   765.712890625
723.611   1.02078783512115   765.712890625
723.709   0.979284703731537   765.637084960938
723.808   0.997075378894806   765.637084960938
723.906   0.987180411815643   765.902893066406
724.004   0.975336849689484   765.902893066406
724.103   0.969389796257019   765.788696289063
724.201   0.959520161151886   766.092346191406
724.299   0.963468015193939   765.864990234375
724.398   0.931834518909454   765.940795898438
724.496   0.94567734003067   765.826599121094
724.594   0.925887405872345   766.054443359375
724.693   0.916017770767212   765.599243164063
724.791   0.923913478851318   765.712890625
724.889   0.892280042171478   765.485046386719
724.988   0.910070717334747   765.978698730469
725.086   0.888332188129425   765.826599121094
725.184   0.894253969192505   765.902893066406
725.283   0.874489367008209   765.674987792969
725.381   0.880436480045319   765.978698730469
725.479   0.870541512966156   765.599243164063
725.578   0.870541512966156   765.750793457031
725.676   0.866593658924103   765.712890625
725.774   0.852750837802887   765.940795898438
725.873   0.858672618865967   765.637084960938
725.971   0.848802983760834   765.978698730469
726.069   0.86262047290802   765.788696289063
726.168   0.848802983760834   765.902893066406
726.266   0.83098703622818   765.447143554688
726.364   0.840882003307343   766.20654296875
726.463   0.829013109207153   765.637084960938
726.561   0.83098703622818   766.054443359375
726.659   0.811222434043884   765.561340332031
726.758   0.823091328144073   766.016540527344
726.856   0.791457831859589   765.788696289063
726.954   0.809248507022858   765.826599121094
727.053   0.811222434043884   765.978698730469
727.151   0.797379612922668   766.092346191406
727.249   0.807274580001831   765.940795898438
727.348   0.807274580001831   765.902893066406
727.446   0.793431758880615   765.599243164063
727.544   0.801352798938751   765.864990234375
727.643   0.777615070343018   765.712890625
727.741   0.789483904838562   765.826599121094
727.839   0.775641143321991   765.826599121094
727.938   0.781562924385071   765.902893066406
728.036   0.773667216300964   765.599243164063
728.134   0.761798322200775   765.902893066406
728.233   0.763772249221802   765.637084960938
728.331   0.761798322200775   765.826599121094
728.429   0.757850468158722   765.561340332031
728.528   0.759824395179749   766.244445800781
728.626   0.757850468158722   765.826599121094
728.724   0.755876541137695   765.978698730469
728.823   0.749929428100586   765.674987792969
728.921   0.757850468158722   766.20654296875
729.019   0.732138752937317   765.902893066406
729.118   0.753902614116669   765.826599121094
729.216   0.734112679958344   765.637084960938
729.314   0.736086666584015   766.130249023438
729.413   0.73016482591629   765.561340332031
729.511   0.72424304485321   766.054443359375
729.609   0.718295991420746   765.788696289063
729.708   0.73016482591629   765.864990234375
729.806   0.720269918441772   765.637084960938
729.904   0.716322064399719   766.168640136719
730.003   0.712374210357666   765.826599121094
730.101   0.716322064399719   765.826599121094
730.199   0.714348137378693   765.674987792969
730.298   0.714348137378693   765.902893066406
730.396   0.706452429294586   765.750793457031
730.494   0.706452429294586   765.902893066406
730.593   0.70445317029953   765.561340332031
730.691   0.708426356315613   766.092346191406
730.789   0.696557462215424   765.637084960938
730.888   0.696557462215424   766.054443359375
730.986   0.69260960817337   765.902893066406
731.084   0.696557462215424   765.940795898438
731.183   0.688636422157288   765.826599121094
731.281   0.684688568115234   766.016540527344
731.379   0.690635681152344   765.978698730469
731.478   0.696557462215424   765.788696289063
731.576   0.682714641094208   765.788696289063
731.674   0.684688568115234   765.750793457031
731.773   0.67281973361969   765.371337890625
731.871   0.684688568115234   765.940795898438
731.969   0.678766787052155   765.712890625
732.068   0.676792860031128   765.864990234375
732.166   0.664923965930939   765.940795898438
732.264   0.662950038909912   765.826599121094
732.363   0.653055131435394   765.485046386719
732.461   0.662950038909912   765.826599121094
732.559   0.659002184867859   765.674987792969
732.658   0.659002184867859   766.016540527344
732.756   0.649107277393341   765.561340332031
732.854   0.659002184867859   765.902893066406
732.953   0.655029058456421   765.826599121094
733.051   0.657002985477448   765.902893066406
733.149   0.659002184867859   765.940795898438
733.248   0.659002184867859   765.712890625
733.346   0.637238383293152   765.864990234375
733.444   0.641186237335205   765.750793457031
